,Unnamed: 0,Segment,City,State,Postal Code,Region,Category,Sub-Category,Quantity,Discount,Profit,Order Date,Ship Date,Sales,Product Name,geocode,latitude,longitude
2070,2099,Corporate,Perth Amboy,New Jersey,8861,East,Office Supplies,Paper,1,0.0,26.6304,2017-07-17,2017-07-21,55.48,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box","Perth Amboy, Middlesex County, New Jersey, 08861, United States",40.5200187,-74.2745215
2071,2100,Consumer,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,7,0.2,36.225,2016-11-07,2016-07-13,289.8,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock","Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
2072,2101,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,3,0.7,-2.0016,2016-11-07,2016-07-13,2.502,Acco Suede Grain Vinyl Round Ring Binder,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
2073,2102,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,4,0.7,-4.752,2016-11-07,2016-07-13,6.48,3M Organizer Strips,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
2074,2103,Consumer,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,8,0.3,-73.176,2016-11-07,2016-07-13,341.488,Novimex Fabric Task Chair,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
2075,2104,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,5,0.2,0.834,2016-11-07,2016-07-13,11.12,Newell 333,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
2076,2105,Consumer,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,6,0.2,3.4848,2016-11-07,2016-07-13,25.344,"Master Big Foot Doorstop, Beige","Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
2077,2106,Consumer,Richmond,Indiana,47374,Central,Furniture,Furnishings,3,0.0,5.193,2017-01-12,2017-07-12,17.31,DAX Cubicle Frames - 8x10,"Richmond, Virginia, United States",37.5385087,-77.43428
2078,2107,Consumer,Detroit,Michigan,48227,Central,Technology,Accessories,5,0.0,63.984,2018-12-22,2018-12-25,199.95,Microsoft Wireless Mobile Mouse 4000,"Detroit, Wayne County, Michigan, United States",42.3315509,-83.0466403
2079,2108,Consumer,Detroit,Michigan,48227,Central,Furniture,Chairs,7,0.0,412.5394,2018-12-22,2018-12-25,1586.69,Hon GuestStacker Chair,"Detroit, Wayne County, Michigan, United States",42.3315509,-83.0466403
2080,2109,Consumer,Detroit,Michigan,48227,Central,Technology,Accessories,1,0.0,30.5964,2018-12-22,2018-12-25,84.99,Logitech Gaming G510s - Keyboard,"Detroit, Wayne County, Michigan, United States",42.3315509,-83.0466403
2081,2110,Consumer,Detroit,Michigan,48227,Central,Furniture,Tables,2,0.0,70.006,2018-12-22,2018-12-25,411.8,Bevis 44 x 96 Conference Tables,"Detroit, Wayne County, Michigan, United States",42.3315509,-83.0466403
2082,2111,Corporate,Los Angeles,California,90049,West,Office Supplies,Fasteners,3,0.0,5.2164,2015-10-31,2015-04-11,11.34,Staples,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
2083,2112,Corporate,Los Angeles,California,90049,West,Office Supplies,Storage,5,0.0,20.878,2015-10-31,2015-04-11,80.3,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite","Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
2084,2113,Corporate,Los Angeles,California,90049,West,Office Supplies,Binders,2,0.2,5.3892,2015-10-31,2015-04-11,15.968,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""","Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
2085,2114,Corporate,Los Angeles,California,90049,West,Office Supplies,Paper,13,0.0,30.4278,2015-10-31,2015-04-11,64.74,Xerox 1952,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
2086,2115,Corporate,Los Angeles,California,90049,West,Office Supplies,Binders,3,0.2,6.03,2015-10-31,2015-04-11,19.296,"Fellowes Twister Kit, Gray/Clear, 3/pkg","Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
2087,2116,Corporate,Los Angeles,California,90049,West,Office Supplies,Binders,3,0.2,6.03,2017-10-20,2017-10-22,19.296,"Fellowes Twister Kit, Gray/Clear, 3/pkg","Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
2088,2119,Corporate,Los Angeles,California,90049,West,Office Supplies,Storage,4,0.0,12.1692,2015-10-31,2015-04-11,405.64,Tennsco Regal Shelving Units,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
2089,2120,Corporate,Los Angeles,California,90049,West,Furniture,Chairs,3,0.2,-9.147,2015-10-31,2015-04-11,146.352,Novimex Fabric Task Chair,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
2090,2121,Corporate,Los Angeles,California,90049,West,Technology,Accessories,9,0.0,47.8629,2015-10-31,2015-04-11,251.91,Maxell LTO Ultrium - 800 GB,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
2091,2122,Corporate,Los Angeles,California,90049,West,Office Supplies,Art,3,0.0,3.717,2015-10-31,2015-04-11,12.39,Newell 325,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
2092,2123,Consumer,Pomona,California,91767,West,Technology,Accessories,4,0.0,69.986,2016-04-13,2016-04-19,199.96,Plantronics Audio 478 Stereo USB Headset,"Pomona, Los Angeles County, California, United States",34.0553813,-117.7517496
2093,2124,Consumer,Pomona,California,91767,West,Furniture,Tables,3,0.2,-97.7394,2016-04-13,2016-04-19,710.832,Hon 94000 Series Round Tables,"Pomona, Los Angeles County, California, United States",34.0553813,-117.7517496
2094,2125,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,1,0.7,-1.294,2017-07-21,2017-07-23,1.941,GBC Instant Report Kit,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
2095,2126,Consumer,Ontario,California,91761,West,Furniture,Chairs,5,0.2,-46.137,2018-11-20,2018-11-25,283.92,Novimex High-Tech Fabric Mesh Task Chair,"Ontario, Canada",50.000678,-86.000977
2096,2127,Corporate,Seattle,Washington,98105,West,Office Supplies,Binders,2,0.2,2.5592,2017-11-26,2017-02-12,7.312,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,"Seattle, King County, Washington, United States",47.6038321,-122.330062
2097,2128,Home Office,Brentwood,California,94513,West,Technology,Accessories,3,0.0,13.7931,2018-07-11,2018-12-11,59.97,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,"Brentwood, Contra Costa County, California, 94513, United States",37.9317766,-121.696026
2098,2129,Home Office,Brentwood,California,94513,West,Technology,Phones,7,0.2,66.6351,2018-07-11,2018-12-11,761.544,"Plantronics CS 50-USB - headset - Convertible, Monaural","Brentwood, Contra Costa County, California, 94513, United States",37.9317766,-121.696026
2099,2130,Consumer,San Francisco,California,94122,West,Furniture,Furnishings,3,0.0,28.518,2015-01-12,2015-05-12,58.2,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts","San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
2100,2131,Consumer,Baltimore,Maryland,21215,East,Office Supplies,Paper,5,0.0,19.95,2018-12-09,2018-09-15,39.9,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book","Baltimore, Maryland, United States",39.2908816,-76.610759
2101,2132,Consumer,Baltimore,Maryland,21215,East,Office Supplies,Appliances,7,0.0,26.3494,2018-12-09,2018-09-15,90.86,Fellowes Basic Home/Office Series Surge Protectors,"Baltimore, Maryland, United States",39.2908816,-76.610759
2102,2133,Consumer,Baltimore,Maryland,21215,East,Office Supplies,Paper,5,0.0,45.528,2018-12-09,2018-09-15,94.85,Xerox 1939,"Baltimore, Maryland, United States",39.2908816,-76.610759
2103,2134,Consumer,Phoenix,Arizona,85023,West,Office Supplies,Paper,7,0.2,37.1812,2016-12-24,2016-12-29,106.232,Computer Printout Paper with Letter-Trim Perforations,"Phoenix, Maricopa County, Arizona, United States",33.4484367,-112.074141
2104,2135,Consumer,Phoenix,Arizona,85023,West,Technology,Phones,2,0.2,11.1984,2016-12-24,2016-12-29,111.984,ClearSounds CSC500 Amplified Spirit Phone Corded phone,"Phoenix, Maricopa County, Arizona, United States",33.4484367,-112.074141
2105,2136,Consumer,Phoenix,Arizona,85023,West,Furniture,Furnishings,2,0.2,1.7352,2016-12-24,2016-12-29,7.712,Magna Visual Magnetic Picture Hangers,"Phoenix, Maricopa County, Arizona, United States",33.4484367,-112.074141
2106,2137,Consumer,Los Angeles,California,90008,West,Office Supplies,Paper,6,0.0,16.848,2018-02-23,2018-01-03,37.44,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”","Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
2107,2138,Home Office,Houston,Texas,77036,Central,Office Supplies,Labels,2,0.2,8.88,2015-11-23,2015-11-29,23.68,Alphabetical Labels for Top Tab Filing,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974
2108,2139,Consumer,New York City,New York,10009,East,Office Supplies,Labels,4,0.0,56.1752,2017-06-23,2017-06-28,122.12,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White","City of New York, New York, United States",40.7127281,-74.0060152
2109,2140,Consumer,New York City,New York,10009,East,Office Supplies,Labels,5,0.0,8.6715,2017-06-23,2017-06-28,18.45,Avery 52,"City of New York, New York, United States",40.7127281,-74.0060152
2110,2141,Consumer,New York City,New York,10009,East,Office Supplies,Storage,5,0.0,38.988,2017-06-23,2017-06-28,324.9,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,"City of New York, New York, United States",40.7127281,-74.0060152
2111,2142,Consumer,New York City,New York,10009,East,Office Supplies,Paper,3,0.0,68.9631,2017-06-23,2017-06-28,146.73,Tops White Computer Printout Paper,"City of New York, New York, United States",40.7127281,-74.0060152
2112,2143,Consumer,New York City,New York,10009,East,Office Supplies,Fasteners,2,0.0,1.4652,2017-06-23,2017-06-28,3.96,Translucent Push Pins by OIC,"City of New York, New York, United States",40.7127281,-74.0060152
2113,2144,Corporate,Rancho Cucamonga,California,91730,West,Office Supplies,Labels,2,0.0,2.6496,2016-10-26,2016-10-30,5.76,Avery 507,"Rancho Cucamonga, San Bernardino County, California, United States",34.1033192,-117.5751735
2114,2145,Consumer,Wilmington,Delaware,19805,East,Office Supplies,Binders,3,0.0,13.0095,2018-07-15,2018-07-19,26.55,GBC Standard Plastic Binding Systems Combs,"Wilmington, New Castle County, Delaware, United States",39.7459468,-75.546589
2115,2146,Consumer,Wilmington,Delaware,19805,East,Furniture,Tables,3,0.3,-48.7839,2018-07-15,2018-07-19,310.443,Hon 2111 Invitation Series Straight Table,"Wilmington, New Castle County, Delaware, United States",39.7459468,-75.546589
2116,2147,Home Office,Moorhead,Minnesota,56560,Central,Furniture,Chairs,5,0.0,81.583,2015-11-17,2015-11-21,479.9,Global Super Steno Chair,"Moorhead, Clay County, Minnesota, United States",46.8739081,-96.7538674
2117,2148,Consumer,Farmington,New Mexico,87401,West,Office Supplies,Supplies,1,0.0,0.3864,2016-04-13,2016-04-15,12.88,Martin-Yale Premier Letter Opener,"Farmington, Dakota County, Minnesota, 55024, United States",44.6402434,-93.1435497
2118,2149,Consumer,Wilmington,North Carolina,28403,South,Office Supplies,Art,5,0.2,1.476,2016-11-25,2016-11-29,13.12,Newell 349,"Wilmington, New Castle County, Delaware, United States",39.7459468,-75.546589
2119,2150,Home Office,Jackson,Mississippi,39212,South,Office Supplies,Binders,8,0.0,240.5648,2017-05-15,2017-05-20,511.84,GBC DocuBind P50 Personal Binding Machine,"Jackson, Hinds County, Mississippi, United States",32.3086744,-90.1983063
2120,2151,Home Office,Jackson,Mississippi,39212,South,Office Supplies,Art,4,0.0,25.7488,2017-05-15,2017-05-20,91.96,Boston KS Multi-Size Manual Pencil Sharpener,"Jackson, Hinds County, Mississippi, United States",32.3086744,-90.1983063
2121,2152,Home Office,Jackson,Mississippi,39212,South,Office Supplies,Art,3,0.0,2.1684,2017-05-15,2017-05-20,8.34,Newell 344,"Jackson, Hinds County, Mississippi, United States",32.3086744,-90.1983063
2122,2153,Consumer,Portland,Oregon,97206,West,Office Supplies,Storage,3,0.2,2.355,2018-07-09,2018-12-09,37.68,Hanging Personal Folder File,"Portland, Multnomah County, Oregon, United States",45.5202471,-122.674194
2123,2154,Consumer,Portland,Oregon,97206,West,Technology,Accessories,7,0.2,80.4839,2018-07-09,2018-12-09,279.944,Logitech Wireless Marathon Mouse M705,"Portland, Multnomah County, Oregon, United States",45.5202471,-122.674194
2124,2155,Consumer,Denver,Colorado,80219,West,Office Supplies,Storage,3,0.2,-15.9102,2015-10-03,2015-03-17,636.408,Tennsco 6- and 18-Compartment Lockers,"Denver, Colorado, United States",39.7392364,-104.984862
2125,2156,Consumer,Denver,Colorado,80219,West,Office Supplies,Art,4,0.2,9.3564,2015-10-03,2015-03-17,83.168,"BOSTON Ranger #55 Pencil Sharpener, Black","Denver, Colorado, United States",39.7392364,-104.984862
2126,2157,Home Office,Tucson,Arizona,85705,West,Furniture,Chairs,4,0.2,-25.9136,2015-07-18,2015-07-18,259.136,Office Star - Ergonomically Designed Knee Chair,"Tucson, Pima County, Arizona, United States",32.2228765,-110.9748477
2127,2158,Corporate,New York City,New York,10009,East,Office Supplies,Paper,4,0.0,106.5216,2018-03-24,2018-03-28,221.92,Xerox 1888,"City of New York, New York, United States",40.7127281,-74.0060152
2128,2159,Corporate,New York City,New York,10009,East,Technology,Accessories,2,0.0,11.7,2018-03-24,2018-03-28,26.0,Memorex Micro Travel Drive 8 GB,"City of New York, New York, United States",40.7127281,-74.0060152
2129,2160,Corporate,New York City,New York,10009,East,Technology,Accessories,2,0.0,11.7,2016-08-24,2016-08-28,26.0,Memorex Micro Travel Drive 8 GB,"City of New York, New York, United States",40.7127281,-74.0060152
2130,2163,Consumer,Boynton Beach,Florida,33437,South,Office Supplies,Paper,3,0.2,5.4432,2015-09-30,2015-05-10,15.552,Xerox 217,"Boynton Beach, Palm Beach County, Florida, United States",26.5256179,-80.0666026
2131,2164,Corporate,Mesquite,Texas,75150,Central,Office Supplies,Binders,1,0.8,-1.4016,2015-09-26,2015-09-26,0.876,Acco 3-Hole Punch,"Mesquite, Dallas County, Texas, United States",32.7666103,-96.599472
2132,2165,Consumer,Redlands,California,92374,West,Office Supplies,Paper,1,0.0,9.3906,2016-10-31,2016-10-31,19.98,Xerox 191,"Redlands, San Bernardino County, CAL Fire Southern Region, California, United States",34.0550328,-117.1827445
2133,2166,Consumer,Redlands,California,92374,West,Office Supplies,Binders,3,0.2,124.485,2016-10-31,2016-10-31,398.352,GBC DocuBind P100 Manual Binding Machine,"Redlands, San Bernardino County, CAL Fire Southern Region, California, United States",34.0550328,-117.1827445
2134,2167,Consumer,Redlands,California,92374,West,Office Supplies,Art,3,0.0,1.26,2016-10-31,2016-10-31,5.04,Newell 308,"Redlands, San Bernardino County, CAL Fire Southern Region, California, United States",34.0550328,-117.1827445
2135,2168,Consumer,Redlands,California,92374,West,Office Supplies,Fasteners,5,0.0,8.027,2016-10-31,2016-10-31,17.45,OIC Bulk Pack Metal Binder Clips,"Redlands, San Bernardino County, CAL Fire Southern Region, California, United States",34.0550328,-117.1827445
2136,2169,Consumer,Redlands,California,92374,West,Furniture,Chairs,4,0.2,20.196,2016-10-31,2016-10-31,323.136,"Global Fabric Manager's Chair, Dark Gray","Redlands, San Bernardino County, CAL Fire Southern Region, California, United States",34.0550328,-117.1827445
2137,2170,Consumer,Redlands,California,92374,West,Office Supplies,Supplies,3,0.0,8.019,2016-10-31,2016-10-31,29.7,Acme Tagit Stainless Steel Antibacterial Scissors,"Redlands, San Bernardino County, CAL Fire Southern Region, California, United States",34.0550328,-117.1827445
2138,2171,Consumer,Redlands,California,92374,West,Technology,Phones,4,0.2,145.782,2016-10-31,2016-10-31,1295.84,Polycom SoundStation2 EX Conference phone,"Redlands, San Bernardino County, CAL Fire Southern Region, California, United States",34.0550328,-117.1827445
2139,2172,Consumer,Redlands,California,92374,West,Office Supplies,Storage,2,0.0,12.6468,2016-10-31,2016-10-31,46.84,Mobile Personal File Cube,"Redlands, San Bernardino County, CAL Fire Southern Region, California, United States",34.0550328,-117.1827445
2140,2173,Consumer,Redlands,California,92374,West,Furniture,Bookcases,1,0.15,20.0392,2016-10-31,2016-10-31,425.833,DMI Eclipse Executive Suite Bookcases,"Redlands, San Bernardino County, CAL Fire Southern Region, California, United States",34.0550328,-117.1827445
2141,2174,Consumer,Rochester,New York,14609,East,Furniture,Tables,1,0.4,-13.978,2016-12-10,2016-10-17,209.67,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black","City of Rochester, Monroe County, New York, United States",43.157285,-77.615214
2142,2175,Consumer,Stockton,California,95207,West,Office Supplies,Paper,7,0.0,73.5448,2017-09-19,2017-09-23,159.88,"Xerox Color Copier Paper, 11"" x 17"", Ream","Stockton, San Joaquin County, California, United States",37.9577016,-121.2907796
2143,2176,Corporate,Seattle,Washington,98105,West,Office Supplies,Paper,1,0.0,2.376,2018-04-13,2018-04-15,5.28,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),"Seattle, King County, Washington, United States",47.6038321,-122.330062
2144,2177,Corporate,Seattle,Washington,98105,West,Office Supplies,Binders,5,0.2,302.373,2018-04-13,2018-04-15,895.92,GBC DocuBind TL200 Manual Binding Machine,"Seattle, King County, Washington, United States",47.6038321,-122.330062
2145,2178,Consumer,Ormond Beach,Florida,32174,South,Office Supplies,Binders,3,0.7,-1.9656,2018-07-01,2018-01-13,2.808,Zipper Ring Binder Pockets,"Ormond Beach, Volusia County, Florida, United States",29.2854132,-81.0557921
